smiles	name	properties
Clc1cccc(OCCNC2CC2)c1	C11H14ClNO	unknown
Brc1cccc(OCCNC2CC2)c1	C11H14BrNO	unknown
O=[N+]([O-])c1cccc(OCCNC2CC2)c1	C11H14N2O3	unknown
FC(F)(F)c1cccc(OCCNC2CC2)c1	C12H14F3NO	unknown
CC(C)NCC(O)c1cc(Cl)cs1	C9H14ClNOS	unknown
CC(C)(C)NCC(O)c1cc(Cl)cs1	C10H16ClNOS	unknown
CC(C)NCC(O)c1cc(Br)cs1	C9H14BrNOS	unknown
CC(C)(C)NCC(O)c1cc(Br)cs1	C10H16BrNOS	unknown
CC(N)Cc1ccc(Br)s1	C7H10BrNS	unknown
CC(N)Cc1cc(Br)cs1	C7H10BrNS	unknown
CC(N)Cc1ccc(Br)o1	C7H10BrNO	unknown
CC(N)Cc1cccc(N(C)C)n1	C10H17N3	unknown
CCNCCc1ccc(O)cc1	C10H15NO	unknown
CC(N)(Cc1ccc(O)cc1)C(=O)O	C10H13NO3	unknown
N#CC(N)Cc1ccc(O)cc1	C9H10N2O	unknown
COc1ccc(CCNC(C)=O)cc1	C11H15NO2	unknown
CC(Cc1ccc(O)cc1)NCCCc1ccccc1	C18H23NO	unknown
COc1ccc(CC(C)NN)cc1	C10H16N2O	unknown
COc1ccc(CC(N)C(F)(F)F)cc1	C10H12F3NO	unknown
C=CCOc1ccc(CC(C)N)cc1	C12H17NO	unknown
COc1ccc(CC(C)NCCCc2ccccc2)cc1	C19H25NO	unknown
CCCc1ccc(CC(C)NCCCc2ccccc2)cc1	C21H29N	unknown
CC(Cc1ccc(C(C)C)cc1)NN	C12H20N2	unknown
CC(N)Cc1ccc(CC(C)O)cc1	C12H19NO	unknown
NCCc1ccc(-c2ccccc2)cc1	C14H15N	unknown
C[Si](C)(C)c1ccc(CCN)cc1	C11H19NSi	unknown
CN(C)CCc1ccc([Si](C)(C)C)cc1	C13H23NSi	unknown
CC(N)Cc1ccc([Si](C)(C)C)cc1	C12H21NSi	unknown
CC[Si](CC)(CC)c1ccc(CCN)cc1	C14H25NSi	unknown
C#CCN(C)C(C)Cc1ccc(F)cc1	C13H16FN	unknown
CC(C)(N)Cc1ccc(F)cc1	C10H14FN	unknown
CNC(C)(C)Cc1ccc(F)cc1	C11H16FN	unknown
CCC(N)(CC)Cc1ccc(F)cc1	C12H18FN	unknown
CCC(CC)(Cc1ccc(F)cc1)NC	C13H20FN	unknown
CC(=O)NCCc1ccc(Cl)cc1	C10H12ClNO	unknown
CC(Cc1ccc(Cl)cc1)NS(C)(=O)=O	C10H14ClNO2S	unknown
CNC(=S)NC(C)Cc1ccc(Cl)cc1	C11H15ClN2S	unknown
NC(CF)Cc1ccc(Cl)cc1	C9H11ClFN	unknown
NC(Cc1ccc(Cl)cc1)C(F)(F)F	C9H9ClF3N	unknown
CNC(C)Cc1ccc(Br)cc1	C10H14BrN	unknown
C#CCN(C)C(C)Cc1ccc(Br)cc1	C13H16BrN	unknown
CC(Cc1ccc(Br)cc1)NCCCc1ccccc1	C18H22BrN	unknown
CNC(C)Cc1ccc(I)cc1	C10H14IN	unknown
CC(Cc1ccc(I)cc1)NCCCc1ccccc1	C18H22IN	unknown
CC(C)(N)Cc1ccc(I)cc1	C10H14IN	unknown
CCC(N)Cc1ccc(I)cc1	C10H14IN	unknown
CNc1ccc(CC(C)N)cc1	C10H16N2	unknown
CC(N)Cc1ccc(N(C)C)cc1	C11H18N2	unknown
CNC1CCc2cc(OC)ccc2C1	C12H17NO	unknown
COc1ccc2c(c1)CCC2CN	C11H15NO	unknown
COc1ccc2c(c1)CCCC2CN	C12H17NO	unknown
CC(Cc1ccc(Cl)cc1)N(C)C	C11H16ClN	unknown
CC(N)C(O)c1ccc(Cl)cc1	C9H12ClNO	unknown
NC1CC1c1ccc(O)cc1	C9H11NO	unknown
COc1cc(CCNCc2cc(Br)ccc2O)c(OC)cc1Br	C17H19Br2NO3	unknown
CN(C)c1ccc(C2CC2N)cc1	C11H16N2	unknown
NC1CC1c1ccc(Cl)cc1	C9H10ClN	unknown
COc1ccc(C2CCC2N)cc1	C11H15NO	unknown
Cc1ccc(OCCNC2CC2)cc1	C12H17NO	unknown
COc1ccc(OCCNC2CC2)cc1	C12H17NO2	unknown
Nc1ccc(OCCNC2CC2)cc1	C11H16N2O	unknown
Brc1ccc(OCCNC2CC2)cc1	C11H14BrNO	unknown
CC(N)Cc1ccc(S(=O)(=O)N(C)C)cc1	C11H18N2O2S	unknown
CC(N)Cc1ccc(NS(C)(=O)=O)cc1	C10H16N2O2S	unknown
CC(N)Cc1ccc(S(N)(=O)=O)cc1	C9H14N2O2S	unknown
CC(N)Cc1ccc(NC(=O)c2ccccc2)cc1	C16H18N2O	unknown
CC(N)C(F)c1ccc(F)cc1	C9H11F2N	unknown
CC(N)C(F)c1ccc(Cl)cc1	C9H11ClFN	unknown
CC(N)C(F)c1ccc(Br)cc1	C9H11BrFN	unknown
CC(N)C(F)(F)c1ccc(F)cc1	C9H10F3N	unknown
CC(N)C(F)(F)c1ccc(Br)cc1	C9H10BrF2N	unknown
CCNC1(Cc2ccc(Cl)cc2)CC1	C12H16ClN	unknown
CC(=O)NC(Cc1ccc(Br)cc1)c1cccs1	C14H14BrNOS	unknown
CCN(CC)CCOc1ccc([N+](=O)[O-])cc1	C12H18N2O3	unknown
CCN(CC)CCCc1ccc([N+](=O)[O-])cc1	C13H20N2O2	unknown
CCN(CC)CCOc1ccc(C#N)cc1	C13H18N2O	unknown
CCN(CC)CCCc1ccc(C#N)cc1	C14H20N2	unknown
CCN(CC)C(C)COc1ccc(C#N)cc1	C14H20N2O	unknown
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1	C12H20N2O3S	unknown
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1	C17H21NO3	unknown
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1	C18H23NO3	unknown
CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1	C11H16N2O3	unknown
CC(C)N(C)CC(O)c1ccc([N+](=O)[O-])cc1	C12H18N2O3	unknown
COC(CNC(C)C)c1ccc([N+](=O)[O-])cc1	C12H18N2O3	unknown
CC(C)N1CCOC(c2ccc([N+](=O)[O-])cc2)C1	C13H18N2O3	unknown
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1	C17H27NO2	unknown
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	C16H25NO2	unknown
c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1	C20H25NO2	unknown
NC(Cc1ccccc1)C(=O)O	C9H11NO2	unknown
NC(Cc1ccccc1O)C(=O)O	C9H11NO3	unknown
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	C11H12Cl2N2O5	unknown
NC(CSc1c(CC(N)C(=O)O)ccc(O)c1O)C(=O)O	C12H16N2O6S	unknown
NC(CSc1cc(CC(N)C(=O)O)cc(O)c1O)C(=O)O	C12H16N2O6S	unknown
NC(Cc1cc(O)c(O)cc1O)C(=O)O	C9H11NO5	unknown
COc1ccc(C23CCC(=O)CC2N(C)CC3)cc1OC	C17H23NO3	unknown
CNCCC1(c2ccc(O)cc2)C=CC(=O)CC1	C15H19NO2	unknown
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	C15H11I4NO4	unknown
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	C15H12I3NO4	unknown
NCCc1ccc(Oc2ccc(O)cc2)cc1	C14H15NO2	unknown
NCCc1ccc(Oc2ccc(O)cc2)c(I)c1	C14H14INO2	unknown
NCCc1ccccc1CCc1ccccc1	C16H19N	unknown
COc1cc(CCN(C)CCCNC(C)=O)c(Br)cc1Br	C15H22Br2N2O2	unknown
CN(C)CCCOc1c(I)cc(CCN(C)C)cc1I	C15H24I2N2O	unknown
CC(Cc1ccccc1)NCCCc1ccccc1	C18H23N	unknown
CC(Cc1ccccc1)NCCCCCc1ccccc1	C20H27N	unknown
NNCCc1ccccc1	C8H12N2	unknown
CC(Cc1ccccc1)NN	C9H14N2	unknown
C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN	C15H25N3O	unknown
N#CC(N)Cc1ccccc1	C9H10N2	unknown
C#CC(N)Cc1ccccc1	C10H11N	unknown
CC(N)C(C)c1ccccc1	C10H15N	unknown
CNC(C)C(C)c1ccccc1	C11H17N	unknown
CN(C)CC1(c2ccccc2)CCC1	C13H19N	unknown
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	C17H18F3NO	unknown
c1ccc(CC2CN2)cc1	C9H11N	unknown
OC1CCCNC1C(c1ccccc1)c1ccccc1	C18H21NO	unknown
OC(c1ccccc1)(c1ccccc1)C1CCCNC1	C18H21NO	unknown
CC1Cc2ccccc2CN1	C10H13N	unknown
CC(C)NC(C)Cc1ccccc1	C12H19N	unknown
CC(Cc1ccccc1)NC(C)(C)C	C13H21N	unknown
CCCCCCNC(C)Cc1ccccc1	C15H25N	unknown
CC(Cc1ccccc1)NCc1ccccc1	C16H19N	unknown
CC(Cc1ccccc1)NCCc1ccccc1	C17H21N	unknown
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1	C24H27N	unknown
CC(Cc1ccccc1)NC1CC1	C12H17N	unknown
CC(Cc1ccccc1)NC1CCC1	C13H19N	unknown
CC(Cc1ccccc1)NC1CCCC1	C14H21N	unknown
CC(Cc1ccccc1)NC1CCCCC1	C15H23N	unknown
CC(Cc1ccccc1)NC1CCCCCC1	C16H25N	unknown
CC(C)CNC(C)Cc1ccccc1	C13H21N	unknown
COCCNC(C)Cc1ccccc1	C12H19NO	unknown
CC(Cc1ccccc1)NCCCO	C12H19NO	unknown
CC(Cc1ccccc1)NCCBr	C11H16BrN	unknown
CC(Cc1ccccc1)NCCCBr	C12H18BrN	unknown
CC(Cc1ccccc1)Nc1ccccc1	C15H17N	unknown
COc1cc(CC(N)OC)c(OC)cc1C	C12H19NO3	unknown
CC(Cc1ccccc1)NCCCCCF	C14H22FN	unknown
CC(Cc1ccccc1)NCC12CC3CC(CC(C3)C1)C2	C20H29N	unknown
CC(Cc1ccccc1)NCC1CC1	C13H19N	unknown
CC(Cc1ccccc1)NCCCCc1ccccc1	C19H25N	unknown
CC(Cc1ccccc1)NCCOc1ccccc1	C17H21NO	unknown
CC(Cc1ccccc1)NCC#Cc1ccccc1	C18H19N	unknown
CC(Cc1ccccc1)NCCC(=O)c1ccccc1	C18H21NO	unknown
CC(Cc1ccccc1)NCCCc1cccc2ccccc12	C22H25N	unknown
CC(Cc1ccccc1)NCCCc1ccc2ccccc2c1	C22H25N	unknown
CCCCCCNCCc1ccccc1	C14H23N	unknown
c1ccc(CCNCc2ccccc2)cc1	C15H17N	unknown
c1ccc(CCNCCc2ccccc2)cc1	C16H19N	unknown
c1ccc(CCCNCCc2ccccc2)cc1	C17H21N	unknown
c1ccc(CCNCCCc2ccc3ccccc3c2)cc1	C21H23N	unknown
C(=C/c1cccnc1)\CCCNCCc1ccccc1	C18H22N2	unknown
CC(Cc1ccccc1)/N=C/C(Cl)(Cl)Cl	C11H12Cl3N	unknown
CC(Cc1ccccc1)NC(C#N)c1ccccc1	C17H18N2	unknown
CC(COc1ccccc1)NC(C)Cc1ccccc1	C18H23NO	unknown
CCC(O)c1ccc(OCCNC(C)Cc2ccccc2)cc1	C20H27NO2	unknown
CC(Cc1ccccc1)NCCCCl	C12H18ClN	unknown
CCN(C)C(C)Cc1ccccc1	C12H19N	unknown
CC(C)N(C)C(C)Cc1ccccc1	C13H21N	unknown
CCCN(CCC)C(C)Cc1ccccc1	C15H25N	unknown
CCCCN(CCCC)C(C)Cc1ccccc1	C17H29N	unknown
CCCN(C)C(C)Cc1ccccc1	C13H21N	unknown
CCCCN(C)C(C)Cc1ccccc1	C14H23N	unknown
CC(Cc1ccccc1)N(C)CCc1ccccc1	C18H23N	unknown
CC(Cc1ccccc1)N(C)CCCCCc1ccccc1	C21H29N	unknown
CC(Cc1ccccc1)N(C)CCCc1ccc2ccccc2c1	C23H27N	unknown
CC(Cc1ccccc1)N(C)CCCc1ccccc1	C19H25N	unknown
CC(Cc1ccccc1)N(CCCc1ccccc1)Cc1ccccc1	C25H29N	unknown
CN(CCCCCc1ccccc1)CCc1ccccc1	C20H27N	unknown
CC(Cc1ccccc1)N(C)CC#N	C12H16N2	unknown
CC(Cc1ccccc1)N(C(C)Cc1ccccc1)C(C)Cc1ccccc1	C27H33N	unknown
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1	C23H30N2O	fentanyl
CN(CCCc1ccccc1)CCCc1ccccc1	C19H25N	unknown
CN(CCCCCc1ccccc1)CCCc1ccccc1	C21H29N	unknown
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	C22H28N2O	fentanyl
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1	C22H30N2O2S	fentanyl
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1	C24H30N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccc(F)cc2)CC1C	C23H29FN2O2	fentanyl
CNNC(C)Cc1ccccc1	C10H16N2	unknown
CC(Cc1ccccc1)NN(C)C	C11H18N2	unknown
CC(CNN)c1ccccc1	C9H14N2	unknown
NNCC(O)c1ccccc1	C8H12N2O	unknown
CC(CCc1ccccc1)NN	C10H16N2	unknown
CC(Cc1ccccc1)[N+](C)([O-])Cc1ccccc1	C17H21NO	unknown
CC(Cc1ccccc1)NS(C)(=O)=O	C10H15NO2S	unknown
CC(Cc1ccccc1)NS(=O)(=O)C(F)(F)F	C10H12F3NO2S	unknown
CC(Cc1ccccc1)NC(=S)S	C10H13NS2	unknown
CNC(=S)NC(C)Cc1ccccc1	C11H16N2S	unknown
N=C(N)NCCc1ccccc1	C9H13N3	unknown
N=C(N)NCC(O)c1ccccc1	C9H13N3O	unknown
C=C(C)C(=O)NCCc1ccccc1	C12H15NO	unknown
CC(Cc1ccccc1)NC=O	C10H13NO	unknown
CC(=O)NC(C)Cc1ccccc1	C11H15NO	unknown
N#CNCCc1ccccc1	C9H10N2	unknown
CN(C#N)CCc1ccccc1	C10H12N2	unknown
CC(Cc1ccccc1)NC#N	C10H12N2	unknown
CC(N)[Si](C)(C)c1ccccc1	C10H17NSi	unknown
CC(N)C(C)(C)c1ccccc1	C11H17N	unknown
CN(C)CCOc1ccccc1Cc1ccccc1	C17H21NO	unknown
c1ccc(OCCNC2CC2)cc1	C11H15NO	unknown
c1ccc(SCCNC2CC2)cc1	C11H15NS	unknown
NC1CC1Oc1ccccc1	C9H11NO	unknown
CC1C(N)C1Oc1ccccc1	C10H13NO	unknown
CNC[C@H](O)c1ccccc1	C9H13NO	unknown
CC(C)(C)NCC(O)c1cc(O)cc(O)c1	C12H19NO3	unknown
CC(C)NCC(O)c1ccc(Cl)c(Cl)c1	C11H15Cl2NO	unknown
NCC(S)c1ccccc1	C8H11NS	unknown
CNC(C)C(S)c1ccccc1	C10H15NS	unknown
CC(C(S)c1ccccc1)N(C)C	C11H17NS	unknown
CNC(C)C(NC)c1ccccc1	C11H18N2	unknown
NC(C(O)c1ccccc1)C(F)(F)F	C9H10F3NO	unknown
CNC(C)C(Br)c1ccccc1	C10H14BrN	unknown
CNC(C)C(Cl)c1ccccc1	C10H14ClN	unknown
CNC(C)C(I)c1ccccc1	C10H14IN	unknown
CN(C)CC(Cl)c1ccccc1	C10H14ClN	unknown
CN(C)CC(Br)c1ccccc1	C10H14BrN	unknown
CCCC(N)Cc1ccccc1	C11H17N	unknown
CCCCC(N)Cc1ccccc1	C12H19N	unknown
NC(Cc1ccccc1)Cc1ccccc1	C15H17N	unknown
NC(Cc1ccccc1)CC1CC1	C12H17N	unknown
NC(Cc1ccccc1)CC1CCC1	C13H19N	unknown
CCCC(Cc1ccccc1)NC(C)C	C14H23N	unknown
CCCC(Cc1ccccc1)NCCCO	C14H23NO	unknown
CCCNC(Cc1ccccc1)c1ccccc1	C17H21N	unknown
CCCNC(CCC)Cc1ccccc1	C14H23N	unknown
CCC(Cc1ccccc1)NCCc1ccccc1	C18H23N	unknown
CCCNC(Cc1ccccc1)Cc1ccccc1	C18H23N	unknown
CCCNC(CC)Cc1ccccc1	C13H21N	unknown
CCCC(Cc1ccccc1)NC	C12H19N	unknown
CCCCC(Cc1ccccc1)NCCC	C15H25N	unknown
CCCCC(Cc1ccccc1)NC(C)Cc1ccccc1	C21H29N	unknown
CCCCCCC(Cc1ccccc1)NCCC	C17H29N	unknown
CCNC(Cc1ccccc1)C1CCCO1	C14H21NO	unknown
CCNC(Cc1ccccc1)c1ccco1	C14H17NO	unknown
CCC(C)(N)Cc1ccccc1	C11H17N	unknown
CCC(CN)c1ccccc1	C10H15N	unknown
CCC(CNC)c1ccccc1	C11H17N	unknown
CCC(CN(C)C)c1ccccc1	C12H19N	unknown
CCNCC(CC)c1ccccc1	C12H19N	unknown
CCC(CN(CC)CC)c1ccccc1	C14H23N	unknown
CNCC(c1ccccc1)C1CCCCC1	C15H23N	unknown
C=C(CN)c1ccccc1	C9H11N	unknown
C=CC(CN)c1ccccc1	C10H13N	unknown
C#CC(CN)c1ccccc1	C10H11N	unknown
CCC(c1ccccc1)C(C)N	C11H17N	unknown
CCCC(c1ccccc1)C(C)N	C12H19N	unknown
CC(C)C(c1ccccc1)C(C)N	C12H19N	unknown
CC(N)C(c1ccccc1)c1ccccc1	C15H17N	unknown
CN(C)CC1(c2ccccc2)CCC1=O	C13H17NO	unknown
CC(C)CC(N(C)C)C1(c2ccccc2)CCC1	C17H27N	unknown
NC/C(=C\F)c1ccccc1	C9H10FN	unknown
NCC(=C(F)F)c1ccccc1	C9H9F2N	unknown
NC/C(=C\Cl)c1ccccc1	C9H10ClN	unknown
NC/C(=C/Cl)c1ccccc1	C9H10ClN	unknown
NC/C(=C/Br)c1ccccc1	C9H10BrN	unknown
NCC(=C(Br)Br)c1ccccc1	C9H9Br2N	unknown
NC/C(=C/F)c1ccccc1	C9H10FN	unknown
NC/C(=C/F)c1ccc(O)cc1	C9H10FNO	unknown
COc1ccc(/C(=C\F)CN)cc1	C10H12FNO	unknown
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	C16H16F3NO	unknown
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1	C18H19NOS	unknown
NC1C2CCCC12c1ccccc1	C12H15N	unknown
NC12CCCC1C2c1ccccc1	C12H15N	unknown
NC1C2Cc3ccccc3C12	C10H11N	unknown
NC1(c2ccccc2)CC1	C9H11N	unknown
NCC1CC1c1ccccc1	C10H13N	unknown
NC1CC1Cc1ccccc1	C10H13N	unknown
NC1C(F)C1c1ccccc1	C9H10FN	unknown
NC1CC1(F)c1ccccc1	C9H10FN	unknown
NCC1C(F)C1c1ccccc1	C10H12FN	unknown
CCCN(CCC)C1CC1c1ccccc1	C15H23N	unknown
CCN(CC)C(=O)C1(c2ccccc2)CC1CN	C15H22N2O	unknown
NCC1(O)CCC1c1ccccc1	C11H15NO	unknown
NC1CCC1(O)c1ccccc1	C10H13NO	unknown
NC1CCCC1c1ccccc1	C11H15N	unknown
NC1CCCCC1c1ccccc1	C12H17N	unknown
CC(C)NC1CCCCC1c1ccccc1	C15H23N	unknown
CCOC(=O)[C@@]1(c2ccccc2)CCC=C[C@@H]1N(C)C	C17H23NO2	unknown
c1ccc(C2CN2)cc1	C8H9N	unknown
CC1NC1c1ccccc1	C9H11N	unknown
CCC1NC1c1ccccc1	C10H13N	unknown
CC1(C)NC1c1ccccc1	C10H13N	unknown
c1ccc(CCN2CC2)cc1	C10H13N	unknown
OC1(c2ccccc2)CNC1	C9H11NO	unknown
CC1NCC1(O)c1ccccc1	C10H13NO	unknown
CN(C)C1=NC(=O)C(C)(c2ccccc2)O1	C12H14N2O2	unknown
C#CCNC1=NC(=O)C(c2ccccc2)O1	C12H10N2O2	unknown
Nc1ncc(-c2ccccc2)o1	C9H8N2O	unknown
CCC1N=C(N)OC1c1ccccc1	C11H14N2O	unknown
CC(C)C1N=C(N)OC1c1ccccc1	C12H16N2O	unknown
CNC1=NC(C)C(c2ccccc2)O1	C11H14N2O	unknown
CCNC1=NC(C)C(c2ccccc2)O1	C12H16N2O	unknown
CC1N=C(N(C)C)OC1c1ccccc1	C12H16N2O	unknown
CC1C(c2ccccc2)OC(=N)N1C	C11H14N2O	unknown
Nc1nc(O)c(-c2ccccc2)s1	C9H8N2OS	unknown
NC(=O)CN1CC(c2ccccc2)CC1=O	C12H14N2O2	unknown
c1ccc(CC2=NCCN2)cc1	C10H12N2	unknown
c1ccc(CN2CCCCC2)cc1	C12H17N	unknown
c1ccc(CC2CCCCN2)cc1	C12H17N	unknown
COC(=O)C(c1cccc2ccccc12)C1CCCCN1	C18H21NO2	unknown
COC(=O)C(c1ccc2ccccc2c1)C1CCCCN1	C18H21NO2	unknown
CC(=O)OC(c1ccccc1)C1CCCCN1	C14H19NO2	unknown
CCc1cccc(CC)c1NC(=O)CNCC(C)c1ccccc1	C21H28N2O	unknown
c1ccc(C2CCCNC2)cc1	C11H15N	unknown
c1ccc(CCN2CCNCC2)cc1	C12H18N2	unknown
CC1CNC(C)C(c2ccccc2)O1	C12H17NO	unknown
CC1(C)COC(c2ccccc2)CN1	C12H17NO	unknown
CC1NCCCC1c1ccccc1	C12H17N	unknown
c1ccc(CC2COCCN2)cc1	C11H15NO	unknown
CC1C(c2ccccc2)SCCN1C	C12H17NS	unknown
COc1cc(CCO)cc(OC)c1OC	C11H16O4	unknown
NCC1Cc2ccccc21	C9H11N	unknown
C#CCN(C)C1Cc2ccccc2C1	C13H15N	unknown
c1ccc(CCCNC2Cc3ccccc3C2)cc1	C18H21N	unknown
c1ccc(CCCNC2CCCc3ccccc3C2)cc1	C20H25N	unknown
C#CCNC1Cc2ccccc2C1	C12H13N	unknown
COc1ccc(OC)c(CCNCc2cc(Br)ccc2OC)c1	C18H22BrNO3	unknown
CC1Cc2ccccc2CN1C	C11H15N	unknown
CC1CNCc2ccccc21	C10H13N	unknown
NCC1CCCc2ccccc21	C11H15N	unknown
NCCc1ccccc1Cc1ccccc1	C15H17N	unknown
CC1(CN)c2ccccc2Cc2ccccc21	C16H17N	unknown
CC1(C)c2ccccc2C(CN)c2ccccc21	C17H19N	unknown
CC(N)C1c2ccccc2Cc2ccccc21	C16H17N	unknown
c1ccc2c(c1)Cc1cccc3c1C2CNC3	C16H15N	unknown
CNCC1c2ccccc2Cc2ccccc21	C16H17N	unknown
CN(C)CC1c2ccccc2Cc2ccccc21	C17H19N	unknown
CNCC(c1ccccc1)c1ccccc1	C15H17N	unknown
CN(C)CC(c1ccccc1)c1ccccc1	C16H19N	unknown
NCCC(c1ccccc1)c1ccccc1	C15H17N	unknown
CNCCC(c1ccccc1)c1ccccc1	C16H19N	unknown
CN(C)CCC(c1ccccc1)c1ccccc1	C17H21N	unknown
NCC1c2ccccc2Cc2cc(CCCc3ccccc3)ccc21	C24H25N	unknown
CCCCCCc1ccc2c(c1)Cc1ccccc1C2CN	C21H27N	unknown
COc1ccc2c(c1)Cc1ccccc1C2CN	C16H17NO	unknown
CCCCCOc1ccc2c(c1)Cc1ccccc1C2CN	C20H25NO	unknown
NCC1c2ccccc2Cc2cc(O)ccc21	C15H15NO	unknown
CCCCCCc1ccc2c(c1)Cc1cc(OC)ccc1C2CN	C22H29NO	unknown
c1ccc(C2CCNC2)cc1	C10H13N	unknown
c1ccc2c(c1)CCN1CCc3ccccc3C21	C17H17N	unknown
CN(C)C1Cc2ccccc2Oc2ccccc21	C16H17NO	unknown
CN(C)C1Cc2ccccc2Cc2ccccc21	C17H19N	unknown
NCCc1cccs1	C6H9NS	unknown
NCCc1ccsc1	C6H9NS	unknown
CC(N)Cc1cccs1	C7H11NS	unknown
CC(N)Cc1ccsc1	C7H11NS	unknown
CC(N)Cc1ccco1	C7H11NO	unknown
CC(N)Cc1ccc[se]1	C7H11NSe	unknown
NCCc1c[nH]cn1	C5H9N3	unknown
NCCc1cscn1	C5H8N2S	unknown
NCCc1ccccn1	C7H10N2	unknown
CC(N)Cc1ccccn1	C8H12N2	unknown
NCCc1cccnc1	C7H10N2	unknown
CC(N)Cc1cccnc1	C8H12N2	unknown
NCCc1ccncc1	C7H10N2	unknown
NCCn1cccc1	C6H10N2	unknown
CNCCn1cccc1	C7H12N2	unknown
CN(C)CCn1cccc1	C8H14N2	unknown
CCN(CC)CCn1cccc1	C10H18N2	unknown
CC(CN)n1cccc1	C7H12N2	unknown
CNCC(C)n1cccc1	C8H14N2	unknown
CC(CN(C)C)n1cccc1	C9H16N2	unknown
NCCc1ccc[nH]1	C6H10N2	unknown
CNCCc1ccc[nH]1	C7H12N2	unknown
CN(C)CCc1ccc[nH]1	C8H14N2	unknown
CCNCCc1ccc[nH]1	C8H14N2	unknown
CCN(CC)CCc1ccc[nH]1	C10H18N2	unknown
CC(N)Cc1ccc[nH]1	C7H12N2	unknown
CCCN(CCC)CCc1cc[nH]c1	C12H22N2	unknown
CNCC(O)c1cc[nH]c1	C7H12N2O	unknown
CC(C)NCC(O)c1cc[nH]c1	C9H16N2O	unknown
CC(N)C(O)c1cc[nH]c1	C7H12N2O	unknown
CC(C(O)c1cc[nH]c1)N(C)C	C9H16N2O	unknown
CC(C)NC(C)C(O)c1cc[nH]c1	C10H18N2O	unknown
CNC(C)C(O)c1ccco1	C8H13NO2	unknown
CCC(N)Cc1ccco1	C8H13NO	unknown
CCCC(N)Cc1ccco1	C9H15NO	unknown
CNCCc1ccco1	C7H11NO	unknown
CNC(C)Cc1ccco1	C8H13NO	unknown
C=C(CN)c1ccco1	C7H9NO	unknown
C=C(CN)c1cccs1	C7H9NS	unknown
NCCc1ccoc1	C6H9NO	unknown
C=C(CN)c1ccoc1	C7H9NO	unknown
C=C(CN)c1ccsc1	C7H9NS	unknown
CNCCc1cccs1	C7H11NS	unknown
CC(N)C(C)c1cccs1	C8H13NS	unknown
CC(CN)c1cccs1	C7H11NS	unknown
CCC(N)C(C)c1cccs1	C9H15NS	unknown
CCCC(N)C(C)c1cccs1	C10H17NS	unknown
CC(c1cccs1)C(N)Cc1ccccc1	C14H17NS	unknown
CC(O)(CN)c1cccs1	C7H11NOS	unknown
CCC(O)(CN)c1cccs1	C8H13NOS	unknown
CCCC(O)(CN)c1cccs1	C9H15NOS	unknown
CC(N)C(C)(O)c1cccs1	C8H13NOS	unknown
CCC(N)C(C)(O)c1cccs1	C9H15NOS	unknown
NC1CCCC1c1cccs1	C9H13NS	unknown
NC1CCCC1(O)c1cccs1	C9H13NOS	unknown
CCC(N)Cc1cccs1	C8H13NS	unknown
C=CCC(N)Cc1cccs1	C9H13NS	unknown
C=C(CNC)c1cccs1	C8H11NS	unknown
C=C(c1cccs1)C(C)N	C8H11NS	unknown
NC1CC1c1cccs1	C7H9NS	unknown
CCCN(CCC)C1CC1c1cccs1	C13H21NS	unknown
CNCCc1ccsc1	C7H11NS	unknown
NC1CC1c1ccsc1	C7H9NS	unknown
CCCN(CCC)C1CC1c1ccsc1	C13H21NS	unknown
NC(Cc1c[nH]cn1)C(=O)O	C6H9N3O2	unknown
Cn1cnc(CCN)c1	C6H11N3	unknown
Cn1cncc1CCN	C6H11N3	unknown
NCCn1ccnc1	C5H9N3	unknown
NCCc1ncc[nH]1	C5H9N3	unknown
CC(N)Cc1ncc[nH]1	C6H11N3	unknown
CC(CN)c1ncc[nH]1	C6H11N3	unknown
Cc1[nH]cnc1CCN	C6H11N3	unknown
CC(N)Cc1c[nH]cn1	C6H11N3	unknown
