smiles	properties
CCCCCn1cc(c2c1cccc2)C(=O)Nc1ccccc1	cannabinoid
O=C(c1c(C)n(c2c1cccc2)CCN1CCOCC1)NCCc1ccccn1	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)c(c2C(=O)NC(c1ccc(cc1)C)C)C	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)Nc1cccc2c1cccc2	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)N)Cc1ccccc1	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)N)C(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)Cc1ccccc1	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)N)Cc1ccccc1	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)N)C(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)Cc1ccccc1	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)N)Cc1ccccc1	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)N)C(C)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)Cc1ccccc1	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)N)Cc1ccccc1	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)N)C(C)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)Cc1ccccc1	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
NC(=O)[C@@H](NC(=O)c1cn(c2c1cccc2)CC1CCCCC1)Cc1ccccc1	cannabinoid
CC([C@@H](C(=O)N)NC(=O)c1cn(c2c1cccc2)CC1CCCCC1)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCCCC1)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
COC(=O)[C@@H](NC(=O)c1cn(c2c1cccc2)CC1CCCCC1)Cc1ccccc1	cannabinoid
COC(=O)[C@H](C(C)C)NC(=O)c1cn(c2c1cccc2)CC1CCCCC1	cannabinoid
COC(=O)[C@H](C(C)(C)C)NC(=O)c1cn(c2c1cccc2)CC1CCCCC1	cannabinoid
NC(=O)[C@@H](NC(=O)c1nn(c2c1cccc2)CC1CCCCC1)Cc1ccccc1	cannabinoid
CC([C@@H](C(=O)N)NC(=O)c1nn(c2c1cccc2)CC1CCCCC1)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCCCC1)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
COC(=O)[C@@H](NC(=O)c1nn(c2c1cccc2)CC1CCCCC1)Cc1ccccc1	cannabinoid
COC(=O)[C@H](C(C)C)NC(=O)c1nn(c2c1cccc2)CC1CCCCC1	cannabinoid
COC(=O)[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccc2)CC1CCCCC1	cannabinoid
NC(=O)[C@@H](NC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)F)Cc1ccccc1	cannabinoid
CC([C@@H](C(=O)N)NC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)F)C	cannabinoid
NC(=O)[C@H](C(C)(C)C)NC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)F	cannabinoid
COC(=O)[C@@H](NC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)F)Cc1ccccc1	cannabinoid
COC(=O)[C@H](C(C)C)NC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)F	cannabinoid
COC(=O)[C@H](C(C)(C)C)NC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)F	cannabinoid
NC(=O)[C@@H](NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F)Cc1ccccc1	cannabinoid
FCCCCCn1nc(cc1C(=O)N[C@H](C(=O)N)C(C)C)c1ccc(cc1)F	cannabinoid
NC(=O)[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F	cannabinoid
COC(=O)[C@@H](NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F)Cc1ccccc1	cannabinoid
COC(=O)[C@H](C(C)C)NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F	cannabinoid
COC(=O)[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)c(c2C(=O)N[C@H](C(=O)N)Cc1ccccc1)C	cannabinoid
N#CCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)N)C(C)C	cannabinoid
N#CCCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
COC(=O)[C@@H](NC(=O)c1c(C)n(c2c1cccc2OC)CCN1CCOCC1)Cc1ccccc1	cannabinoid
CSCC[C@@H](C(=O)OC)NC(=O)c1c(C)n(c2c1cccc2OC)CCN1CCOCC1	cannabinoid
OC[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccn2)CC1CCOCC1	cannabinoid
N#CCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)N)Cc1ccccc1	cannabinoid
O=C([C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccc2)CC1CCCCCC1)NC1CC1	cannabinoid
CC(CCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C)O	cannabinoid
COC(=O)[C@@H](NC(=O)c1c2cccc(c2n(c1C)CCN1CCOCC1)OC)Cc1ccc(cc1)O	cannabinoid
COC(=O)[C@H](C(C)C)NC(=O)c1c(C)n(c2c1cccc2OC)CCN1CCOCC1	cannabinoid
CC(C[C@@H](C(=O)N)NC(=O)c1nn(c2c1cccc2)CC1CCCCC1)C	cannabinoid
COC(=O)[C@@H](NC(=O)c1c(C)n(c2c1cccc2)CCN1CCOCC1)Cc1ccccc1	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)c(c2C(=O)N[C@H]1[C@@]2(C)CC[C@@H](C1(C)C)C2)C	cannabinoid
CCCCCOc1cc(/C=C/C(=O)N[C@H](C(=O)OC)Cc2ccc(cc2)O)ccc1OC	cannabinoid
COC(=O)[C@@H](NC(=O)c1nn(c2c1cccc2)CCN1CCOCC1)Cc1ccccc1	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)N[C@H]1[C@@]2(C)CC[C@@H](C1(C)C)C2	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)N[C@@H]1C[C@H](C)CC[C@H]1C(C)C	cannabinoid
COc1ccc(cc1)Cn1c(C)c(c2c1c(OC)ccc2)C(=O)N[C@H]1[C@@]2(C)CC[C@@H](C1(C)C)C2	cannabinoid
CCCCn1c2ccn(c(=O)c2c2c1c(OC)ccc2)[C@H]1[C@@]2(C)CC[C@@H](C1(C)C)C2	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)NC1C(C)(C)CCCC1(C)C	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)NCc1ccc2c(c1)OCO2	cannabinoid
CCN1CCN(CC1)C(=O)c1nn(c2c1cccc2OC)CCN1CCOCC1	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)Nc1cccc(c1Cl)Cl	cannabinoid
CC(NS(=O)(=O)c1cc(ccc1C)C(=O)N1CCC2C(C1)CCCC2)C	cannabinoid
O=C(c1ccc(c(c1)S(=O)(=O)N1CCCC1)Cl)NC1CCCCC1	cannabinoid
O=C(c1ccc(c(c1)S(=O)(=O)N1CCCC1)C(C)C)N1CCC2C(C1)CCCC2	cannabinoid
Cc1ccc(cc1)CNC(=O)c1cccc(c1)S(=O)(=O)N1CCCCC1	cannabinoid
Fc1cccc(c1)CNC(=O)c1cccc(c1)S(=O)(=O)N1CCCCC1	cannabinoid
O=C(c1cccc(c1)S(=O)(=O)N1CCCCC1)NCC1CCCCC1	cannabinoid
O=C(c1cccc(c1)S(=O)(=O)N1CCOCC1)NC12CC3CC(C2)CC(C1)C3	cannabinoid
O=C(c1ccc(c(c1)S(=O)(=O)N1CCCCC1)Br)NCC1CCC2CC1C2(C)C	cannabinoid
O=C(c1ccc(c(c1)S(=O)(=O)N1CCOCC1)Br)NCc1ccccc1	cannabinoid
O=C(c1ccc(c(c1)S(=O)(=O)N1CCOCC1)C)N[C@@H]1CC2CC1CC2	cannabinoid
CC1CC(NC(=O)c2ccc(c(c2)S(=O)(=O)N2CCOCC2)C)CC(C1)(C)C	cannabinoid
O=C(c1cccc(c1)S(=O)(=O)N1CCCCCC1)Oc1cccc2c1nccc2	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)c(c2C(=O)NC1C(C)(C)CCCC1(C)C)C	cannabinoid
CCCCn1cc(c2c1c(OC)ccc2)C(=O)Cc1cccc2c1cccc2	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)cc2C(=O)N[C@@H](Cc1ccccc1)C	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)cc2C(=O)NC1C(C)(C)CCCC1(C)C	cannabinoid
COc1cc(F)cc2c1n(CCN1CCOCC1)c(c2C(=O)N[C@H]1[C@@]2(C)CC[C@@H](C1(C)C)C2)C	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)N[C@H]1CCCc2c1cccc2	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)NCC12CC3CC(C2)CC(C1)C3	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)NC[C@H]1CCCO1	cannabinoid
COc1cccc2c1n(CCN1CCOCC1)nc2C(=O)NCC1CCCCC1	cannabinoid
NC(=O)[C@H](c1ccccc1)NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F	cannabinoid
O=C(c1nn(c2c1cccc2)Cc1ccccn1)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
NC(=O)[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccn2)Cc1ccccc1	cannabinoid
CCCn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CCC(C)(C)C)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCCCC1)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CC2CC1CC2)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1C2CC3CC1CC(C2)C3)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCC(CC1)(F)F)NC(c1ccccc1)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC(C1CCCCC1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)NC(c1ccccc1)(C)C	cannabinoid
CCCCn1cc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)Cc1cccc2c1cccc2	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
Fc1ccc(cc1)Cn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CN1CCCCC1Cn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CCN1CCOCC1)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CCN1CCCCC1)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CCN1CCC(CC1)(F)F)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCCCC1)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NC(c1ccccc1)(C)C	cannabinoid
N#CCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccc(cc1)F)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccc(cc1)Cl)(C)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC(c1ccc(cc1)F)(C)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccc(cc1)F)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CCCC(F)(F)F)NC(c1ccccc1)(C)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccc(cc1)Cl)(C)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(CC)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)NC1(CC1)c1ccccc1	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC1(CCCC1)c1ccccc1	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)OC(c1ccccc1)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)NC(=O)C(c1ccccc1)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(C)CC1)(C)C	cannabinoid
CCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC(c1c2cc(C)cc1)(C)C	cannabinoid
CCCCCc1cc2OC(C)(C)[C@H]3[C@H](c2c(c1C(=O)O)O)C=C(CC3)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@@H]1[C@@H]2C=C(C)CC1)(C)C	cannabinoid
CC1=C[C@@H]2[C@H](CC1)C(C)(C)Oc1c2c(O)cc(c1)CCc1ccccc1	cannabinoid
CCCCCc1cc(O)c2c(c1)OC(C1=C2CC(C)CC1)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@H]1C2=CC(C)CC1)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(C)C=C1)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC(C1=CCC(C[C@@H]21)C)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(CO)CC1)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(CC1)C(=O)O)(C)C	cannabinoid
CCCCCc1cc(OC(=O)C)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCc1cc(OC(=O)CC)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCc1cc2OC(C)(C)[C@H]3[C@H](c2c(c1)OP(=O)(O)O)CC(=CC3)C	cannabinoid
CCCCCc1cc2OC(C)(C)[C@H]3[C@H](c2c(c1)OS(=O)(=O)O)C=C(CC3)C	cannabinoid
CCCCCc1cc(OC(=O)CCC(=O)O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCc1cc(OC(=O)CCCN2CCOCC2)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
CCCCCCc1cc(O)c2c(c1)OC(C1=C2CC(C)CC1)(C)C	cannabinoid
CCCCCC(C(c1cc(O)c2c(c1)OC(C1=C2CC(C)CC1)(C)C)C)C	cannabinoid
CCCCC[C@H]([C@@H](c1cc(OC(=O)C)c2c(c1)OC(C1=C2C[C@H](C)CC1)(C)C)C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C)(C)C	cannabinoid
CCC(CCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C)O	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)CO)(C)C)(C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@@H]1[C@@H]2CC(=CC1)CO)(C)C)(C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2C[C@H](CO)CC1)(C)C)(C)C	cannabinoid
CCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C)(C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C(=O)O)(C)C)(C)C	cannabinoid
CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C[C@H](O)CC1)(C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2C[C@H](O)CC1)(C)C)(C)C	cannabinoid
CCCCCc1cc(N)c2c(c1)OC(C1=C2CC(C)CC1)(C)C	cannabinoid
CCCCCC(=O)/C=C/c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C(c1ccccc1)(C)C	cannabinoid
CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)c1cccc2c1cccc2	cannabinoid
BrCCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C)(C)C	cannabinoid
CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
CCCCC[C@H]([C@@H](c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C)C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)oc(=O)c1c2cc(O)cc1)(C)C	cannabinoid
CCCCCC#Cc1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CCCCCCC1(SCCS1)c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CCCCCCC1(CCCC1)c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CCCCCCC1(CC1)c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CCC[C@@H]1CC[C@@](CC1)(C)c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=O)CC1)(C)C)(C)C	cannabinoid
CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)CC12CC3CC(C2)CC(C1)C3	cannabinoid
CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C1CC2C(C1(C)CC2)(C)C	cannabinoid
CCCCC/C=C/c1cc(O)c2c(c1)OC([C@H]1[C@H]2C[C@H](CO)CC1)(C)C	cannabinoid
CCCCC/C=C\c1cc(O)c2c(c1)OC([C@H]1[C@H]2C[C@H](CO)CC1)(C)C	cannabinoid
CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C(C1CCCCC1)(C)C	cannabinoid
CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C1(SCCS1)c1ccccc1	cannabinoid
CCCCCCC1(CCC1)c1cc(O)c2c(c1)OC([C@H]1[C@H]2C[C@H](O)CC1)(C)C	cannabinoid
CCCCCC(C(c1cc(O)c2c(c1)OC(C1=C2CCCS1)(C)C)C)C	cannabinoid
CCCCCC(C(c1cc(O)c2c(c1)OC(C=C2c1ccncc1)(C)C)C)C	cannabinoid
CCCCCC(C(c1cc(O)c2c(c1)OC(C1=C2CN(CC#C)CC1)(C)C)C)C	cannabinoid
C#CCN1CCC2=C(C1)c1c(O)cc(cc1OC2(C)C)C(CCCc1ccc(cc1)F)C	cannabinoid
CCCCCCC1(CCC1)c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CCCCCCC1(OCCO1)c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
CCCCCCC1(SCCCS1)c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=CC1)C)(C)C	cannabinoid
O=C(C1C(C1(C)C)(C)C)c1cn(c2c1cccc2)CCN1CCOCC1	cannabinoid
O=C(C1C(C1(C)C)(C)C)c1cn(c2c1cccc2)CC1CCOCC1	cannabinoid
COCCn1/c(=N/C(=O)C2C(C2(C)C)(C)C)/sc(c1C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCCCC1)Oc1cccc2c1nccc2	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)Oc1cccc2c1nccc2	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)Oc1cccc2c1nccc2	cannabinoid
Fc1ccc(cc1)Cn1cc(c2c1cccc2)C(=O)Oc1cccc2c1nccc2	cannabinoid
Fc1ccc(cc1)Cn1cc(c2c1cccc2)C(=O)Oc1cccc2c1cccc2	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)c1ccc(c2c1cccc2)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)c1ccc(c2c1cccc2)CC	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)Nc1cccc2c1cccc2	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)Nc1cccc2c1cccc2	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)Nc1cccc2c1cccc2	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)Nc1cccc2c1cccc2	cannabinoid
ClCCCCCn1cc(c2c1cccc2)C(=O)Nc1cccc2c1cccc2	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)Oc1cccc2c1cccc2	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)Oc1cccc2c1cccc2	cannabinoid
BrCCCCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)Nc1cccc2c1nccc2	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)Nc1cccc2c1nccc2	cannabinoid
CCCCCCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
FCCCCCn1c2ccccc2c2c1ccn(c2=O)C(c1ccccc1)(C)C	cannabinoid
ClCCCCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
N#CCCCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
CCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
CCCCCCn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)c1ccc(cc1)OC	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)c1ccccc1OC	cannabinoid
CCCCn1cc(c2c1cccc2)C(=O)c1ccc(cc1)OC	cannabinoid
COc1ccccc1CC(=O)c1cn(c2c1cccc2)CC1CCCCN1C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC12CC3CC(C2)CC(C1)C3	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC12CC3CC(C2)CC(C1)C3	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)NC12CC3CC(C2)CC(C1)C3	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC12CC3CC(C2)CC(C1)C3	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)C12CC3CC(C2)CC(C1)C3	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)C12CC3CC(C2)CC(C1)C3	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OCC)C(C)C	cannabinoid
COC(=O)[C@H](C(C)(C)C)OC(=O)c1nn(c2c1cccc2)CC1CCCCC1	cannabinoid
CCCCCn1cc(C(=O)NC23CC4CC(C3)CC(C2)C4)c(=O)c2c1c(OC)ccc2	cannabinoid
Fc1ccc(cc1)Cn1cc(c2c1cccc2)C(=O)C1C(C1(C)C)(C)C	cannabinoid
CCCCCn1c2ccc(cc2c2c1cccc2)C(=O)c1cccc2c1cccc2	cannabinoid
FCCCCCn1c2ccc(cc2c2c1cccc2)C(=O)c1cccc2c1cccc2	cannabinoid
CCCCCOc1ccc(c2c1cccc2)C(=O)c1cccc2c1cccc2	cannabinoid
CCCCCCN1C(=O)/C(=N\NC(=O)c2ccccc2)/c2c1cccc2	cannabinoid
CCCCCN1C(=O)/C(=N\NC(=O)c2ccccc2)/c2c1cc(OC)cc2	cannabinoid
COc1ccccc1CC(=O)c1cn(c2c1cccc2)CCC1CCCCC1	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NCc1ccccc1	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NCc1ccccc1	cannabinoid
O=C(c1c(C)n2c3c1cccc3OC[C@@H]2CN1CCOCC1)c1cccc2c1cccc2	cannabinoid
